Store_ID,Date,Month Index,Store Size,Marketing Strategy,Average Order Values (Tsh),Post Campaign Period,Sales Revenue (Tsh)
49,2025-06-01,30,Small,Business-as-Usual (BAU) Regions,33134,1,1053004.8433948548
50,2023-01-01,1,Large,Pilot Launch Regions,37517,0,1686401.6087251098
50,2023-02-01,2,Large,Pilot Launch Regions,37517,0,1714286.6166674197
50,2023-03-01,3,Large,Pilot Launch Regions,37517,0,1581467.8966850883
50,2023-04-01,4,Large,Pilot Launch Regions,37517,0,1709894.451990355
50,2023-05-01,5,Large,Pilot Launch Regions,37517,0,1523141.7787085362
50,2023-06-01,6,Large,Pilot Launch Regions,37517,0,1546445.9157225057
50,2023-07-01,7,Large,Pilot Launch Regions,37517,0,1526817.5742509481
50,2023-08-01,8,Large,Pilot Launch Regions,37517,0,1553346.1823070638
50,2023-09-01,9,Large,Pilot Launch Regions,37517,0,1687815.6807618095
50,2023-10-01,10,Large,Pilot Launch Regions,37517,0,1572351.55611708
50,2023-11-01,11,Large,Pilot Launch Regions,37517,0,1834179.4431942292
50,2023-12-01,12,Large,Pilot Launch Regions,37517,0,1706805.648507795
50,2024-01-01,13,Large,Pilot Launch Regions,37517,0,1771762.163719607
50,2024-02-01,14,Large,Pilot Launch Regions,37517,0,1737855.5006618504
50,2024-03-01,15,Large,Pilot Launch Regions,37517,0,1807141.5720367422
50,2024-04-01,16,Large,Pilot Launch Regions,37517,0,1649220.2540747607
50,2024-05-01,17,Large,Pilot Launch Regions,37517,0,1840754.6830559645
50,2024-06-01,18,Large,Pilot Launch Regions,37517,0,1741275.110847315
50,2024-07-01,19,Large,Pilot Launch Regions,37517,0,1831741.288877499
50,2024-08-01,20,Large,Pilot Launch Regions,37517,1,1684221.8791764844
50,2024-09-01,21,Large,Pilot Launch Regions,37517,1,1936048.341760781
50,2024-10-01,22,Large,Pilot Launch Regions,37517,1,2012218.7849626634
50,2024-11-01,23,Large,Pilot Launch Regions,37517,1,1970585.622314726
50,2024-12-01,24,Large,Pilot Launch Regions,37517,1,1907018.8424001415
50,2025-01-01,25,Large,Pilot Launch Regions,37517,1,2050551.1746126376
50,2025-02-01,26,Large,Pilot Launch Regions,37517,1,1874815.6722295333
50,2025-03-01,27,Large,Pilot Launch Regions,37517,1,1993251.1181832321
50,2025-04-01,28,Large,Pilot Launch Regions,37517,1,2050086.9308094017
50,2025-05-01,29,Large,Pilot Launch Regions,37517,1,1964325.8922592844
50,2025-06-01,30,Large,Pilot Launch Regions,37517,1,2054295.6126929538
51,2023-01-01,1,Small,Business-as-Usual (BAU) Regions,48919,0,939119.6655135751
51,2023-02-01,2,Small,Business-as-Usual (BAU) Regions,48919,0,891536.6297810653
51,2023-03-01,3,Small,Business-as-Usual (BAU) Regions,48919,0,802591.9132525113
51,2023-04-01,4,Small,Business-as-Usual (BAU) Regions,48919,0,878056.2771387019
51,2023-05-01,5,Small,Business-as-Usual (BAU) Regions,48919,0,907458.1276196176
51,2023-06-01,6,Small,Business-as-Usual (BAU) Regions,48919,0,894181.2973358709
51,2023-07-01,7,Small,Business-as-Usual (BAU) Regions,48919,0,959764.2374650892
51,2023-08-01,8,Small,Business-as-Usual (BAU) Regions,48919,0,933988.7270684529
51,2023-09-01,9,Small,Business-as-Usual (BAU) Regions,48919,0,983769.7097868355
51,2023-10-01,10,Small,Business-as-Usual (BAU) Regions,48919,0,1077549.9300459686
51,2023-11-01,11,Small,Business-as-Usual (BAU) Regions,48919,0,962483.0223016511
51,2023-12-01,12,Small,Business-as-Usual (BAU) Regions,48919,0,899370.6418196621
51,2024-01-01,13,Small,Business-as-Usual (BAU) Regions,48919,0,968863.39215001
51,2024-02-01,14,Small,Business-as-Usual (BAU) Regions,48919,0,1085347.3316357061
51,2024-03-01,15,Small,Business-as-Usual (BAU) Regions,48919,0,1104235.5027962138
51,2024-04-01,16,Small,Business-as-Usual (BAU) Regions,48919,0,1091147.0697991431
51,2024-05-01,17,Small,Business-as-Usual (BAU) Regions,48919,0,1169058.9844710412
51,2024-06-01,18,Small,Business-as-Usual (BAU) Regions,48919,0,1055090.9544098412
51,2024-07-01,19,Small,Business-as-Usual (BAU) Regions,48919,0,1239173.2918407458
51,2024-08-01,20,Small,Business-as-Usual (BAU) Regions,48919,1,1146794.7168506281
51,2024-09-01,21,Small,Business-as-Usual (BAU) Regions,48919,1,888121.0023833698
51,2024-10-01,22,Small,Business-as-Usual (BAU) Regions,48919,1,1245392.436359241
51,2024-11-01,23,Small,Business-as-Usual (BAU) Regions,48919,1,1053641.0711891423
51,2024-12-01,24,Small,Business-as-Usual (BAU) Regions,48919,1,1047271.9048434455
51,2025-01-01,25,Small,Business-as-Usual (BAU) Regions,48919,1,1186901.6887866315
51,2025-02-01,26,Small,Business-as-Usual (BAU) Regions,48919,1,1019605.816250921
51,2025-03-01,27,Small,Business-as-Usual (BAU) Regions,48919,1,1114362.461494271
51,2025-04-01,28,Small,Business-as-Usual (BAU) Regions,48919,1,1303228.137287781
51,2025-05-01,29,Small,Business-as-Usual (BAU) Regions,48919,1,1229497.4063198003
51,2025-06-01,30,Small,Business-as-Usual (BAU) Regions,48919,1,1254979.1824751375
52,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,34844,0,1152447.151960202
52,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,34844,0,1095590.6541203961
52,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,34844,0,1286545.3943450986
52,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,34844,0,1313080.7465372006
52,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,34844,0,1315799.4708864887
52,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,34844,0,1266725.5384094291
52,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,34844,0,1177634.5405222343
52,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,34844,0,1456361.313006934
52,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,34844,0,1308382.995438734
52,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,34844,0,1267428.814635022
52,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,34844,0,1281444.0610013306
52,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,34844,0,1321967.7982458842
52,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,34844,0,1410568.6609726385
52,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,34844,0,1353830.5039022807
52,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,34844,0,1418681.0522757997
52,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,34844,0,1370772.069069301
52,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,34844,0,1356011.6886823694
52,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,34844,0,1421300.031466271
52,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,34844,0,1423262.8826939038
52,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,34844,1,1367769.016434543
52,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,34844,1,1330063.4433828592
52,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,34844,1,1428678.0591413903
52,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,34844,1,1421267.8935170076
52,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,34844,1,1385610.2629783393
52,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,34844,1,1377607.9613970562
52,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,34844,1,1491498.321549401
52,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,34844,1,1514007.6045622155
52,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,34844,1,1449857.6848654556
52,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,34844,1,1438605.037126966
52,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,34844,1,1423579.5848770249
53,2023-01-01,1,Small,Business-as-Usual (BAU) Regions,34942,0,935580.3951315935
53,2023-02-01,2,Small,Business-as-Usual (BAU) Regions,34942,0,854342.0881465854
53,2023-03-01,3,Small,Business-as-Usual (BAU) Regions,34942,0,1109290.7655216586
53,2023-04-01,4,Small,Business-as-Usual (BAU) Regions,34942,0,905837.7391601646
53,2023-05-01,5,Small,Business-as-Usual (BAU) Regions,34942,0,750982.857770192
53,2023-06-01,6,Small,Business-as-Usual (BAU) Regions,34942,0,947586.2666696692
53,2023-07-01,7,Small,Business-as-Usual (BAU) Regions,34942,0,949157.3216144958
53,2023-08-01,8,Small,Business-as-Usual (BAU) Regions,34942,0,1050277.2313640907
53,2023-09-01,9,Small,Business-as-Usual (BAU) Regions,34942,0,993050.0989382163
53,2023-10-01,10,Small,Business-as-Usual (BAU) Regions,34942,0,914632.9312869714
53,2023-11-01,11,Small,Business-as-Usual (BAU) Regions,34942,0,972088.6501202579
53,2023-12-01,12,Small,Business-as-Usual (BAU) Regions,34942,0,1036193.581732079
53,2024-01-01,13,Small,Business-as-Usual (BAU) Regions,34942,0,851822.8599751671
53,2024-02-01,14,Small,Business-as-Usual (BAU) Regions,34942,0,1145749.9927890804
53,2024-03-01,15,Small,Business-as-Usual (BAU) Regions,34942,0,983506.4091356269
53,2024-04-01,16,Small,Business-as-Usual (BAU) Regions,34942,0,1172023.759713654
53,2024-05-01,17,Small,Business-as-Usual (BAU) Regions,34942,0,1096397.2112901271
53,2024-06-01,18,Small,Business-as-Usual (BAU) Regions,34942,0,1120367.530911518
53,2024-07-01,19,Small,Business-as-Usual (BAU) Regions,34942,0,1166953.8748801018
53,2024-08-01,20,Small,Business-as-Usual (BAU) Regions,34942,1,1127190.3101775553
53,2024-09-01,21,Small,Business-as-Usual (BAU) Regions,34942,1,1143830.8973053962
53,2024-10-01,22,Small,Business-as-Usual (BAU) Regions,34942,1,1088186.430725245
53,2024-11-01,23,Small,Business-as-Usual (BAU) Regions,34942,1,1144773.4945177676
53,2024-12-01,24,Small,Business-as-Usual (BAU) Regions,34942,1,1083000.1748022605
53,2025-01-01,25,Small,Business-as-Usual (BAU) Regions,34942,1,1117527.1120329625
53,2025-02-01,26,Small,Business-as-Usual (BAU) Regions,34942,1,1315835.8578753571
53,2025-03-01,27,Small,Business-as-Usual (BAU) Regions,34942,1,1105344.5131959664
53,2025-04-01,28,Small,Business-as-Usual (BAU) Regions,34942,1,1191005.6241687469
53,2025-05-01,29,Small,Business-as-Usual (BAU) Regions,34942,1,1194077.522937238
53,2025-06-01,30,Small,Business-as-Usual (BAU) Regions,34942,1,1165139.642257536
54,2023-01-01,1,Small,Pilot Launch Regions,35952,0,946152.074925635
54,2023-02-01,2,Small,Pilot Launch Regions,35952,0,965838.021457155
54,2023-03-01,3,Small,Pilot Launch Regions,35952,0,855934.4653481937
54,2023-04-01,4,Small,Pilot Launch Regions,35952,0,946768.7909615685
54,2023-05-01,5,Small,Pilot Launch Regions,35952,0,858410.6128982115
54,2023-06-01,6,Small,Pilot Launch Regions,35952,0,1013083.8894653841
54,2023-07-01,7,Small,Pilot Launch Regions,35952,0,969118.98482901
54,2023-08-01,8,Small,Pilot Launch Regions,35952,0,967926.1368995226
54,2023-09-01,9,Small,Pilot Launch Regions,35952,0,1022722.5079097922
54,2023-10-01,10,Small,Pilot Launch Regions,35952,0,959298.9227246835
54,2023-11-01,11,Small,Pilot Launch Regions,35952,0,1068121.7567374564
54,2023-12-01,12,Small,Pilot Launch Regions,35952,0,934124.4101795091
54,2024-01-01,13,Small,Pilot Launch Regions,35952,0,1137950.1215115623
54,2024-02-01,14,Small,Pilot Launch Regions,35952,0,994587.3594334561
54,2024-03-01,15,Small,Pilot Launch Regions,35952,0,914305.674584353
54,2024-04-01,16,Small,Pilot Launch Regions,35952,0,1032377.4613608259
54,2024-05-01,17,Small,Pilot Launch Regions,35952,0,1029642.5442196633
54,2024-06-01,18,Small,Pilot Launch Regions,35952,0,1043114.0811079971
54,2024-07-01,19,Small,Pilot Launch Regions,35952,0,1093531.8412387187
54,2024-08-01,20,Small,Pilot Launch Regions,35952,1,1227361.5003997132
54,2024-09-01,21,Small,Pilot Launch Regions,35952,1,1088626.4649626873
54,2024-10-01,22,Small,Pilot Launch Regions,35952,1,1189185.4149997355
54,2024-11-01,23,Small,Pilot Launch Regions,35952,1,1232839.8887246533
54,2024-12-01,24,Small,Pilot Launch Regions,35952,1,1210974.3303812766
54,2025-01-01,25,Small,Pilot Launch Regions,35952,1,1425542.1872299586
54,2025-02-01,26,Small,Pilot Launch Regions,35952,1,1521960.7662638396
54,2025-03-01,27,Small,Pilot Launch Regions,35952,1,1462749.019501098
54,2025-04-01,28,Small,Pilot Launch Regions,35952,1,1391966.2163750012
54,2025-05-01,29,Small,Pilot Launch Regions,35952,1,1402165.6843116572
54,2025-06-01,30,Small,Pilot Launch Regions,35952,1,1464684.7813742135
55,2023-01-01,1,Small,Business-as-Usual (BAU) Regions,38034,0,929965.5678235975
55,2023-02-01,2,Small,Business-as-Usual (BAU) Regions,38034,0,930654.7876429156
55,2023-03-01,3,Small,Business-as-Usual (BAU) Regions,38034,0,880405.2650076083
55,2023-04-01,4,Small,Business-as-Usual (BAU) Regions,38034,0,1131250.460752342
55,2023-05-01,5,Small,Business-as-Usual (BAU) Regions,38034,0,958807.5283131893
55,2023-06-01,6,Small,Business-as-Usual (BAU) Regions,38034,0,914581.995825227
55,2023-07-01,7,Small,Business-as-Usual (BAU) Regions,38034,0,967129.5061888504
55,2023-08-01,8,Small,Business-as-Usual (BAU) Regions,38034,0,963373.8821710864
55,2023-09-01,9,Small,Business-as-Usual (BAU) Regions,38034,0,985024.2038312871
55,2023-10-01,10,Small,Business-as-Usual (BAU) Regions,38034,0,853842.384734073
55,2023-11-01,11,Small,Business-as-Usual (BAU) Regions,38034,0,1098355.7357253493
55,2023-12-01,12,Small,Business-as-Usual (BAU) Regions,38034,0,1117906.353635132
55,2024-01-01,13,Small,Business-as-Usual (BAU) Regions,38034,0,1142625.6617629188
55,2024-02-01,14,Small,Business-as-Usual (BAU) Regions,38034,0,1064694.7947207482
55,2024-03-01,15,Small,Business-as-Usual (BAU) Regions,38034,0,1102998.4848131612
55,2024-04-01,16,Small,Business-as-Usual (BAU) Regions,38034,0,989362.0981972645
55,2024-05-01,17,Small,Business-as-Usual (BAU) Regions,38034,0,1131631.9462877912
55,2024-06-01,18,Small,Business-as-Usual (BAU) Regions,38034,0,1090143.016551515
55,2024-07-01,19,Small,Business-as-Usual (BAU) Regions,38034,0,1038167.4707488606
55,2024-08-01,20,Small,Business-as-Usual (BAU) Regions,38034,1,1150519.3212934227
55,2024-09-01,21,Small,Business-as-Usual (BAU) Regions,38034,1,1162275.922887288
55,2024-10-01,22,Small,Business-as-Usual (BAU) Regions,38034,1,1106188.4528161502
55,2024-11-01,23,Small,Business-as-Usual (BAU) Regions,38034,1,1150070.6064102722
55,2024-12-01,24,Small,Business-as-Usual (BAU) Regions,38034,1,1047462.6390453151
55,2025-01-01,25,Small,Business-as-Usual (BAU) Regions,38034,1,1244454.6749771487
55,2025-02-01,26,Small,Business-as-Usual (BAU) Regions,38034,1,1086755.1989950524
55,2025-03-01,27,Small,Business-as-Usual (BAU) Regions,38034,1,1113565.948153666
55,2025-04-01,28,Small,Business-as-Usual (BAU) Regions,38034,1,1183645.5056722874
55,2025-05-01,29,Small,Business-as-Usual (BAU) Regions,38034,1,1274161.3027374768
55,2025-06-01,30,Small,Business-as-Usual (BAU) Regions,38034,1,1279115.8906572529
56,2023-01-01,1,Small,Pilot Launch Regions,33255,0,904614.0302475896
56,2023-02-01,2,Small,Pilot Launch Regions,33255,0,980501.3230181492
56,2023-03-01,3,Small,Pilot Launch Regions,33255,0,794875.3240536883
56,2023-04-01,4,Small,Pilot Launch Regions,33255,0,881114.6548274801
56,2023-05-01,5,Small,Pilot Launch Regions,33255,0,889083.9648429119
56,2023-06-01,6,Small,Pilot Launch Regions,33255,0,1050177.0327807853
56,2023-07-01,7,Small,Pilot Launch Regions,33255,0,1007372.3330326406
56,2023-08-01,8,Small,Pilot Launch Regions,33255,0,976111.9680345237
56,2023-09-01,9,Small,Pilot Launch Regions,33255,0,992538.8051063499
56,2023-10-01,10,Small,Pilot Launch Regions,33255,0,1106806.8880445657
56,2023-11-01,11,Small,Pilot Launch Regions,33255,0,981385.6266794759
56,2023-12-01,12,Small,Pilot Launch Regions,33255,0,904874.6153172768
56,2024-01-01,13,Small,Pilot Launch Regions,33255,0,1111975.6147516244
56,2024-02-01,14,Small,Pilot Launch Regions,33255,0,1053207.3770142493
56,2024-03-01,15,Small,Pilot Launch Regions,33255,0,1126293.7342532624
56,2024-04-01,16,Small,Pilot Launch Regions,33255,0,1055079.069446924
56,2024-05-01,17,Small,Pilot Launch Regions,33255,0,997904.8381036886
56,2024-06-01,18,Small,Pilot Launch Regions,33255,0,1102225.737686638
56,2024-07-01,19,Small,Pilot Launch Regions,33255,0,1075814.0056593143
56,2024-08-01,20,Small,Pilot Launch Regions,33255,1,1160638.9611869564
56,2024-09-01,21,Small,Pilot Launch Regions,33255,1,1167859.8227047797
56,2024-10-01,22,Small,Pilot Launch Regions,33255,1,1326024.0887587636
56,2024-11-01,23,Small,Pilot Launch Regions,33255,1,1360088.008905193
56,2024-12-01,24,Small,Pilot Launch Regions,33255,1,1304137.1424271734
56,2025-01-01,25,Small,Pilot Launch Regions,33255,1,1391424.0385475815
56,2025-02-01,26,Small,Pilot Launch Regions,33255,1,1335053.525013601
56,2025-03-01,27,Small,Pilot Launch Regions,33255,1,1404113.7782235432
56,2025-04-01,28,Small,Pilot Launch Regions,33255,1,1451309.9586162313
56,2025-05-01,29,Small,Pilot Launch Regions,33255,1,1455101.3655589712
56,2025-06-01,30,Small,Pilot Launch Regions,33255,1,1373831.3101951312
57,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,38030,0,1237612.5002899957
57,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,38030,0,1260961.7025011703
57,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,38030,0,1145402.3046243351
57,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,38030,0,1178675.3414645279
57,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,38030,0,1363869.4620414148
57,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,38030,0,1232354.202601533
57,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,38030,0,1279481.1518414316
57,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,38030,0,1345713.0509256104
57,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,38030,0,1307075.4457888654
57,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,38030,0,1325061.5564399187
57,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,38030,0,1366566.2143395005
57,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,38030,0,1140666.89912824
57,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,38030,0,1285803.9875871572
57,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,38030,0,1376148.7177578118
57,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,38030,0,1461011.5445646127
57,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,38030,0,1363947.8988103063
57,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,38030,0,1297422.6830595124
57,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,38030,0,1304553.1160311599
57,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,38030,0,1445708.8962762458
57,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,38030,1,1363917.8593708046
57,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,38030,1,1389423.996336773
57,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,38030,1,1450542.161463941
57,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,38030,1,1182878.1053845137
57,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,38030,1,1590029.4009206465
57,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,38030,1,1386514.093195915
57,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,38030,1,1478015.1635957302
57,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,38030,1,1333624.2389202984
57,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,38030,1,1444856.9652054415
57,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,38030,1,1584575.0437092078
57,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,38030,1,1336706.6256267298
58,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,25278,0,1295096.0069751313
58,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,25278,0,1196764.5663392537
58,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,25278,0,1268973.1552176154
58,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,25278,0,1291262.2071166532
58,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,25278,0,1280313.719959274
58,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,25278,0,1180803.947869534
58,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,25278,0,1225836.0682771981
58,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,25278,0,1144415.2517820902
58,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,25278,0,1309343.7065270464
58,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,25278,0,1417504.1582834297
58,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,25278,0,1149044.729065883
58,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,25278,0,1249068.3275089571
58,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,25278,0,1310457.9779293654
58,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,25278,0,1352527.567934929
58,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,25278,0,1420334.1041147541
58,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,25278,0,1346484.255609231
58,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,25278,0,1339723.301884348
58,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,25278,0,1458250.4564855793
58,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,25278,0,1427959.6453650645
58,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,25278,1,1424457.9840182434
58,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,25278,1,1399001.2569270493
58,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,25278,1,1479991.9228357442
58,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,25278,1,1362495.2487015787
58,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,25278,1,1366584.4574251138
58,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,25278,1,1504688.078949546
58,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,25278,1,1328657.3764980917
58,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,25278,1,1477374.360770919
58,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,25278,1,1453335.5858568435
58,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,25278,1,1372539.6215477635
58,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,25278,1,1415498.593622699
59,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,36681,0,1196281.912616372
59,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,36681,0,1301377.3145577663
59,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,36681,0,1177763.3606993752
59,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,36681,0,1335730.766030244
59,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,36681,0,1250054.3382045212
59,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,36681,0,1354830.7761735977
59,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,36681,0,1206640.671297596
59,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,36681,0,1257434.978913726
59,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,36681,0,1299478.6882669597
59,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,36681,0,1266978.9089428345
59,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,36681,0,1371241.9317716188
59,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,36681,0,1133394.9019767786
59,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,36681,0,1518792.4431031952
59,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,36681,0,1407282.2225974575
59,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,36681,0,1336117.4536771986
59,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,36681,0,1314474.5201516568
59,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,36681,0,1295686.3510841157
59,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,36681,0,1421649.237933579
59,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,36681,0,1454598.5335033883
59,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,36681,1,1368337.6557117635
59,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,36681,1,1478559.2330382802
59,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,36681,1,1328758.9422212658
59,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,36681,1,1328295.132001053
59,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,36681,1,1575067.2964196438
59,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,36681,1,1492288.6890830835
59,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,36681,1,1570408.1101829107
59,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,36681,1,1401684.8233289847
59,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,36681,1,1404778.222696346
59,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,36681,1,1456311.2544433966
59,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,36681,1,1424075.292676879
60,2023-01-01,1,Small,Business-as-Usual (BAU) Regions,35253,0,961429.2168182761
60,2023-02-01,2,Small,Business-as-Usual (BAU) Regions,35253,0,858570.1694837287
60,2023-03-01,3,Small,Business-as-Usual (BAU) Regions,35253,0,836266.4113546168
60,2023-04-01,4,Small,Business-as-Usual (BAU) Regions,35253,0,950021.487018263
60,2023-05-01,5,Small,Business-as-Usual (BAU) Regions,35253,0,841801.1059339829
60,2023-06-01,6,Small,Business-as-Usual (BAU) Regions,35253,0,806042.8854819689
60,2023-07-01,7,Small,Business-as-Usual (BAU) Regions,35253,0,965660.5787089022
60,2023-08-01,8,Small,Business-as-Usual (BAU) Regions,35253,0,821402.1425213388
60,2023-09-01,9,Small,Business-as-Usual (BAU) Regions,35253,0,1032022.3517036338
60,2023-10-01,10,Small,Business-as-Usual (BAU) Regions,35253,0,869713.047861932
60,2023-11-01,11,Small,Business-as-Usual (BAU) Regions,35253,0,815746.0970864202
60,2023-12-01,12,Small,Business-as-Usual (BAU) Regions,35253,0,986496.2679887365
60,2024-01-01,13,Small,Business-as-Usual (BAU) Regions,35253,0,1036567.5602637187
60,2024-02-01,14,Small,Business-as-Usual (BAU) Regions,35253,0,1077978.2591323997
60,2024-03-01,15,Small,Business-as-Usual (BAU) Regions,35253,0,1063761.2559212684
60,2024-04-01,16,Small,Business-as-Usual (BAU) Regions,35253,0,973915.2443484251
60,2024-05-01,17,Small,Business-as-Usual (BAU) Regions,35253,0,1122044.8944741283
60,2024-06-01,18,Small,Business-as-Usual (BAU) Regions,35253,0,1146811.0805183798
60,2024-07-01,19,Small,Business-as-Usual (BAU) Regions,35253,0,978539.029723557
60,2024-08-01,20,Small,Business-as-Usual (BAU) Regions,35253,1,1066859.2548693863
60,2024-09-01,21,Small,Business-as-Usual (BAU) Regions,35253,1,1068044.7978312785
